smiles,Heiser_inh_index,MERS_inh_index,Touret_inh_index,pert_ID
CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,0.046802297,48.475,-0.020678059,"['BRD-A16700644', 'BRD-A74269027']"
CC(=O)Nc1c(I)c(C(=O)NC2C(O)OC(CO)C(O)C2O)c(I)c(N(C)C(C)=O)c1I,0.088207867,57.3,0.012350811,['BRD-A45543382']
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)C(NC(=O)Cn4cnnn4)C3SC2)s1,,54.85,0.136852361,"['BRD-A65282128', 'BRD-K52237148']"
Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1,0.068411771,52.69166667,0.314933628,['BRD-K90333595']
CC(=O)OC1CC(=O)OC(C)(C)C2CC(=O)C3(C)C(CCC4(C)C(c5ccoc5)OC(=O)C5OC543)C12C,,55.6,,['BRD-A09161221']
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,,52.05,0.536216285,['BRD-K17378184']
N=C(N)NCC1COC2(CCCCC2)O1,0.107900202,52.38333333,0.131623908,['BRD-M34926192']
N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCCCCc1ccccc1,,81.675,,['BRD-K14441456']
CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(O)C(C)=C1C2(C)C,,56.35,,['BRD-A84189516']
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC1CCOC1,-0.141327634,,,"['BRD-A58767537', 'BRD-K66175015']"
CN(C)CCCN1c2ccccc2[S+](O)c2ccc(Cl)cc21,,,0.938011953,['BRD-A94494639']
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,,54.79166667,0.148882911,['BRD-K50859149']
COc1c(C)c2c(c(O)c1C/C=C(\C)CCC(=O)O)C(=O)OC2,0.032350182000000005,75.125,,['BRD-K63750851']
CCCCCCCCCCCCCCCC(=O)OCC(O)C1OC(=O)C(=O)C1O,,49.0,,"['BRD-A14985772', 'BRD-A79237180']"
O=C1OC(C(O)CO)C(O)C1=O,0.068982295,56.7125,0.251334899,['BRD-A10386413']
COc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c4c3O)c(OC)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O,,43.75,0.069802326,['BRD-K56483981']
Nc1cc(N2CCCCC2)nc(N)[n+]1[O-],,51.73,0.002314942,"['BRD-K06902185', 'BRD-K14888893']"
Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O,0.139618771,50.0375,-0.043069314,['BRD-A19952358']
CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,,60.025,0.286883447,['BRD-K72029282']
CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,,53.3,0.263640978,['BRD-K21733600']
N#CC(=Cc1ccc(O)c(O)c1)C(=O)NCCCc1ccccc1,,53.06666667,,['BRD-K72783841']
COC(=O)c1c(-c2cc(OC)c(OC)c(OC)c2)c2ccnc(OCc3ncccn3)c2c(=O)n1Cc1ccnc(C)c1,,55.825,,['BRD-K63516691']
NC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,,52.625,0.17823639800000002,['BRD-A93964801']
O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,,53.625,0.490045023,['BRD-K37688416']
O=c1cc(O)cc(/C=C/c2ccc(O)c(O)c2)o1,,50.0,,['BRD-K07325606']
Nc1ccn(C2CSC(CO)O2)c(=O)n1,,56.5125,0.115412797,['BRD-K02992638']
CCCN1CCCC2Cc3nc(N)ncc3CC21,,52.875,,['BRD-K13261168']
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.058522583,68.3875,-0.076561742,['BRD-K70358946']
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-c3ccc(C(C)=O)cc3)cc2)CC1,,55.625,,['BRD-K50891186']
O=C(/C=C/c1ccc(O)c(O)c1)OC(Cc1ccc(O)c(O)c1)C(=O)O,0.185603601,52.14166667,,['BRD-K20313525']
O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1,,43.26666667,,['BRD-K96188950']
Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1,0.561764293,54.5,0.174192574,['BRD-A80908310']
COC1C(OC(N)=O)C(O)C(Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,0.092150322,,0.447336789,['BRD-K85307935']
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,0.164605167,54.625,0.029217805,['BRD-A42167015']
Cn1cc(C(=O)OCC2CCN(CCNS(C)(=O)=O)CC2)c2ccccc21,,54.91666667,,['BRD-K49945136']
COC(=O)Nc1nc2ccc(C(=O)c3ccccc3)cc2[nH]1,0.233444379,22.9,0.101327434,['BRD-K77987382']
CNC1CC2OC(C)(C1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,,50.2,,['BRD-K17953061']
OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,0.467271189,51.61666667,0.422381185,['BRD-A48180038']
CCN(C(C)=O)c1cccc(-c2ccnc3c(C#N)cnn23)c1,,54.875,0.046210269000000005,['BRD-K92657060']
C=CCN1CC(C(=O)N(CCCN(C)C)C(=O)NCC)CC2c3cccc4[nH]cc(c34)CC21,-0.106125073,,,"['BRD-A63043573', 'BRD-K86882815']"
CCCN1CC(CSC)CC2c3cccc4[nH]cc(c34)CC21,0.100871234,54.2125,1.047373687,['BRD-K60770992']
CCN(CC)C(=O)NC1CC2c3cccc4[nH]cc(c34)CC2N(C)C1,0.113012299,,,['BRD-K05901394']
CN1CC(NS(=O)(=O)N(C)C)CC2c3cccc4c3c(cn4C)CC21,,62.275,,['BRD-K91336023']
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1,0.105184323,53.0625,0.348344438,"['BRD-K20168442', 'BRD-K31374463', 'BRD-K61341215']"
COc1ccc(C2CC(c3c(O)cc(C)oc3=O)=NCCS2)c(OC)c1,,15.75,,['BRD-A54927599']
Cc1nn(-c2ccccc2)c(C)c1C=NN1CCN(Cc2ccccc2)CC1,,48.7,,['BRD-K83637872']
CN1CCCC(n2nc(Cc3ccc(Cl)cc3)c3ccccc3c2=O)CC1,0.009466919,53.95,-0.122049344,['BRD-A68888262']
CN1C2CCC1CC(OC1c3ccccc3CCc3ccccc31)C2,,49.2,-0.3511397,['BRD-A65797496']
O=C1C(CC[S+](O)c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,-0.099333546,51.075,0.025212606,['BRD-A36217750']
CN(C)CCCOC1C(C(O)CO)OC2OC(C)(C)OC21,,58.8375,0.452488314,['BRD-K11700078']
COc1nc(C)nc(Cl)c1NC1=NCCN1,0.157034507,54.975,0.967546422,['BRD-K77771411']
CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1,,49.1875,-0.104500465,['BRD-A18605525']
COC1/C=C/OC2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,,57.05,0.25582438,"['BRD-A83892713', 'BRD-K01507359']"
O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1,0.171738597,54.23333333,0.614427477,['BRD-K97158071']
CN(C)CCN(Cc1cccs1)c1ccccn1,,55.475,0.515340166,['BRD-K47323024']
O=C1c2cccc3c2C(CCC3)CN1C1CN2CCC1CC2,,54.5,0.961397385,['BRD-K08924299']
C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1,0.18687371,53.5875,0.034761672,['BRD-A62421304']
CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,0.096703438,54.575,0.02322073,"['BRD-A03323675', 'BRD-K51485625']"
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)Nc2ccc(O)cc2)C(C)(C)CCC1,,94.325,,['BRD-K89085489']
CC(C)c1c(CN(C)C(C)Cc2ccccc2)n(C)n(-c2ccccc2)c1=O,,60.6625,0.466054854,['BRD-A08255417']
CCCc1c(OCCCOc2ccc(OCC(=O)O)cc2)ccc(C(C)=O)c1O,,55.15,,['BRD-K98372770']
O=P1(N(CCCl)CCCl)NCCCO1,0.115978475,54.925,0.245870972,['BRD-A09722536']
O=P1(NCCCl)OCCCN1CCCl,0.089770255,53.5,,['BRD-A67097164']
O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,,54.55,0.506565698,['BRD-K67261995']
COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,,19.325,,['BRD-A35588707']
COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,0.083492288,81.325,-0.108000902,['BRD-K37516142']
CC[N+](C)(CC)CCC[n+]1c(-c2ccccc2)c2cc(N)ccc2c2ccc(N)cc21,,53.2,0.227341654,['BRD-K14821965']
COc1c(OC2OC(CO)C(O)C(O)C2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1C(NC(C)=O)CC2,0.198409479,55.65,0.127713391,"['BRD-A11605036', 'BRD-K26619122']"
CC1CCN(C(=O)CC#N)CC1N(C)c1ncnc2[nH]ccc12,,56.05,,['BRD-K31283835']
C=CCN1CCc2nc(N)sc2CC1,0.066739683,,,['BRD-K75615183']
Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12,,49.45,,['BRD-K19605405']
CCC(=O)OC(Cc1ccccc1)(c1ccccc1)C(C)CN(C)C,,52.025,0.8215655540000001,['BRD-A54635441']
CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,,77.5,0.44415521,['BRD-A01078468']
CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1,,51.725,,['BRD-A36074203']
O=C(Nc1cccnc1)N1CCC(Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,,91.2,,['BRD-K68997413']
Cc1nc(-c2ccc(OCC(C)C)c(C#N)c2)sc1C(=O)O,0.156791122,57.75,,['BRD-K48367671']
CC(=O)Oc1ccccc1C(=O)Oc1ccccc1C(=O)O,,,0.086880107,['BRD-K46585355']
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,0.11417348,54.15,1.094680066,['BRD-A97674275']
CCOC(=O)C(CCc1ccccc1)NC1CCc2ccccc2N(CC(=O)O)C1=O,0.112018575,51.7875,0.027983996,"['BRD-A15131297', 'BRD-K49807096']"
CCCCc1nc(Cl)c(CO)n1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1,0.001600252,54.45,0.8591304790000001,['BRD-K76205745']
CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1,-0.485655729,,,['BRD-K12343256']
CNC1(C)C2CCC(C2)C1(C)C,0.150477764,50.94166667,0.6740272909999999,['BRD-A20119038']
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,0.12212683,54.5125,0.011987018,['BRD-K31682896']
COc1ccc(C2Sc3ccccc3N(CCN(C)C)C(=O)C2OC(C)=O)cc1,,53.32083333,0.726114765,"['BRD-A69636825', 'BRD-K24023109', 'BRD-K81029756']"
CCC1NC(=O)c2cc(S(N)(=O)=O)c(Cl)cc2N1,,54.3875,0.177420247,['BRD-A59303141']
CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,0.285416579,53.775,0.061932155,['BRD-A65051990']
CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,0.06755709,54.725,-0.023818829,"['BRD-A24514565', 'BRD-K25991148']"
CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1,,5.325,-0.12484787,['BRD-K02407574']
COC(=O)Nc1nc2cc(SC(C)C)ccc2[nH]1,,5.925,0.298792181,['BRD-K02764365']
CCCOc1ccc2nc(NC(=O)OC)[nH]c2c1,0.249525462,32.9,0.028961992,['BRD-K52075715']
CCCSc1ccc2[nH]c(NC(=O)OC)nc2c1,0.118756976,21.8125,0.01845923,['BRD-K79131256']
CCOC(=O)Nc1nc2ccccc2[nH]1,,57.525,,['BRD-K15834839']
CC1(Cn2ccnn2)C(C(=O)O)N2C(=O)CC2S1(=O)=O,0.045321989000000014,51.45833333,0.01650499,['BRD-K14312455']
C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O,,54.9125,,['BRD-K92758126']
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0.09319771,54.46,0.228164082,['BRD-K36927236']
N#Cc1ccc(C2CCCc3cncn32)cc1,-0.028312623,,,['BRD-A25619068']
C#CC1(OC(C)=O)CCC2C3CCC4=CC(OC(C)=O)CCC4C3CCC21C,0.25739949300000003,57.75,0.473288621,['BRD-K14177560']
C#CC1(O)CCC2C3CCC4=CCCCC4C3CCC21C,,58.275,-0.121161059,['BRD-K79224779']
CC(=O)OCC(=O)NCCCOc1cccc(CN2CCCCC2)c1,,54.175,0.108691364,['BRD-K81855038']
CN1Cc2ccccc2C2c3cccc4[nH]cc(c34)CC21,,33.85,,['BRD-K79353516']
Clc1ccc(-c2nc3sccn3c2/C=N/OCc2ccc(Cl)c(Cl)c2)cc1,,61.65,,['BRD-K53263234']
CCCn1c(=O)c(C)cn2nc(N)nc12,,54.2,,['BRD-K52219182']
O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,0.160769325,54.55,0.38996936,['BRD-K38305202']
COc1cc2c(cc1OC)C13CCN4CC5=CCOC6CC(=O)N2C1C6C5CC43,,54.3,,"['BRD-A41995253', 'BRD-K68077509']"
O=C1CC2OCC=C3CN4CCC56c7ccccc7N1C5C2C3CC46,,61.725,,['BRD-A09094913']
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,0.049407691,50.8,0.310921138,"['BRD-A14792000', 'BRD-K45158365']"
Oc1nc(-c2ccc(C(F)(F)F)cc2)nc2c1CSCC2,,70.825,,['BRD-K12762134']
CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1,,56.0375,0.19764635100000005,['BRD-K90789829']
Nc1nc2cc(Cl)ccc2o1,,53.0,0.087343449,['BRD-K66353228']
O=C(O)COc1cccc(-c2ocnc2-c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1,,86.9875,,['BRD-K84895041']
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3s2)c1O,,44.4625,,['BRD-K87919739']
O=C(c1cc(O)c(O)c(O)c1)c1ccc(O)c(O)c1O,,,0.909214038,['BRD-K65716359']
CC(C)OC(=O)C(C)(C)Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1,0.137073075,56.64166667,0.192596298,['BRD-K50388907']
COc1ccc(C(=O)c2ccccc2O)c(O)c1,,58.575,0.507017423,['BRD-K22193694']
COc1ccc(C(=O)c2ccccc2)c(O)c1,0.451386285,60.3125,0.33107052600000003,['BRD-K59037100']
Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,0.214826635,,-0.006958243,['BRD-K47679368']
Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,0.000528432,92.45,-0.092735017,['BRD-K10852020']
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,-0.035072329,53.65833333,0.082853982,"['BRD-A97739905', 'BRD-K43764301']"
CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,,49.1875,0.338796559,"['BRD-A31312900', 'BRD-K69470111']"
Nc1ccc(S(=O)(=O)Nc2cnc3ccccc3n2)cc1,,,-0.000445997,['BRD-K71133585']
COC(=O)c1c(C)[nH]c(C)c1C(=O)c1ccccc1Cc1ccccc1,,56.75,,['BRD-K78959463']
CCNC1(c2cccs2)CCCCC1=O,0.201206374,49.05,0.504183484,['BRD-A30582499']
CC(C)c1ccccc1Cc1cc(C(=O)Nc2ccc(S(=O)(=O)c3ccccc3C(C)(C)C)cc2)c(O)c(O)c1O,,75.125,,['BRD-K28360340']
CC1=C2CC3C(CC=C4CC(O)CCC43C)C2CCC12OC1CC(C)CNC1C2C,,52.8125,,"['BRD-A02333338', 'BRD-K58938839']"
CS(=O)(=O)N1CCN(Cc2cc3nc(-c4cccc5[nH]ncc45)nc(N4CCOCC4)c3s2)CC1,,78.1375,,['BRD-K52911425']
CN(CCC(Oc1ccc(-c2ccccc2)cc1)c1ccc(F)cc1)CC(=O)O,,58.475,,['BRD-K53979406']
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,0.087391001,,,['BRD-K85606544']
COc1cc(C2Oc3cc(C4Oc5cc(O)cc(O)c5C(=O)C4O)ccc3OC2CO)ccc1O,0.199630287,56.95,,['BRD-A83815268']
CN(C)C1C(=O)C(C(=O)NCN2CCCC2)C(=O)C2(O)C(=O)C3C(=O)c4c(O)cccc4C(C)(O)C3CC12,,50.14166667,,['BRD-A27489425']
CC(=O)OC1C(=O)C2(C)C(O)CC3OCC3(OC(C)=O)C2C(OC(=O)c2ccccc2)C2(O)CC(OC(=O)C(O)C(NC(=O)c3ccccc3)c3ccccc3)C(C)=C1C2(C)C,,31.25833333,-0.023500208,"['BRD-A23723433', 'BRD-A28746609', 'BRD-K86858124']"
COC(=O)Nc1ccc(-c2nc(N3CCOCC3)c3cnn(C4CCN(C(=O)OC)CC4)c3n2)cc1,,65.4375,,['BRD-K77008974']
CC(C)C(N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,0.030590177000000007,50.8625,0.010194879,['BRD-K46435977']
Nc1nc2c(ncn2COC(CO)CO)c(=O)[nH]1,0.106147398,54.4125,0.134849111,['BRD-K22662435']
Nc1nc2c(ncn2COCCO)c(=O)[nH]1,0.107506868,56.5375,0.144389484,['BRD-K32318651']
CN1C(CC(=O)c2ccccc2)CCCC1CC(O)c1ccccc1,,57.6,,['BRD-K66206289']
Cc1nc2c(OCc3ccccc3)cccn2c1CC#N,,57.51666667,,['BRD-K55748775']
CC(C)C(CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,,34.35,,['BRD-K07762753']
CC(C)C(CO)Nc1nc(Nc2ccc(C(=O)O)c(Cl)c2)c2ncn(C(C)C)c2n1,,54.5375,,['BRD-K41564320']
CC(C)C(CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1,,25.15,,['BRD-K50836978']
Clc1ccc(C(Cn2ccnc2)OCc2csc3c(Cl)cccc23)c(Cl)c1,0.038031814,77.125,-0.428443666,['BRD-A95939040']
N#CCC(C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,0.157092672,,,['BRD-K53972329']
CC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,,48.425,,['BRD-K65331431']
CC1=C(/C=C/C(C)=C/C=C/C(C)=C\C(=O)O)C(C)(C)CCC1,,50.61666667,,['BRD-K76723084']
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,,47.125,,['BRD-K22429181']
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,,,1.2413706855,['BRD-K71879491']
Cc1cc(CCc2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1,,,-0.346856265,"['BRD-K07103434', 'BRD-M86331534']"
O=[N+]([O-])c1cc2nc(O)c(O)nc2cc1[N+](=O)[O-],,55.9875,,['BRD-K85266041']
N#Cc1cc2nc(O)c(O)nc2cc1[N+](=O)[O-],,52.7625,,['BRD-K53545112']
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,,55.33333333,0.242642449,['BRD-K25394294']
CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,0.026481752,55.9,0.345095778,['BRD-A43082555']
Cn1c(=O)c2c(ncn2CC2OCCO2)n(C)c1=O,0.060061199,53.75,0.099204411,['BRD-K70507123']
O=C1CC(=O)c2ccccc2C1=O,,60.3375,,['BRD-K66707493']
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccc(O)cc3)C2SC1,0.045998626,54.075,0.02714642,['BRD-K63242551']
NC(C(=O)NC1C(=O)N2C(C(=O)O)=C(Cl)CSC12)c1ccccc1,0.397842727,54.2,0.042289146,['BRD-K20338176']
CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1,,51.1375,-0.04836953,['BRD-K90733503']
OCC1OC(n2cnc3c(NC4CCCC4)ncnc32)C(O)C1O,,48.0125,,['BRD-A85234536']
OCC1OC(n2cnc3c(NC4CCCC4O)ncnc32)C(O)C1O,,48.0625,,"['BRD-A73929928', 'BRD-K40578143']"
CC1C(=O)OC2CCN3CC=C(COC(=O)C(C)(O)C1(C)O)C23,,51.1,,['BRD-A43392971']
CC1CN(C2CCC(C#N)(c3ccc(F)cc3)CC2)CCC1(C(=O)O)c1ccccc1,0.11771364,52.05,-0.004749659,['BRD-K33453211']
COc1ccc(-c2coc3cc(OC(C)=O)cc(OC(C)=O)c3c2=O)cc1,,75.6,,['BRD-K28075147']
O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12,,46.19375,,['BRD-K43797669']
O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12,,54.30625,,['BRD-K42095107']
CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,0.159574246,59.1375,0.6926876890000001,['BRD-K93618743']
OCC(O)CN1CCN(c2ccccc2)CC1,0.126784734,54.9,0.13111555800000002,['BRD-A29349577']
CCNC1CN(CCCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,0.232172368,70.00833333,0.664458766,['BRD-K74913225']
CCNC1CC(C)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,0.177036599,54.025,0.33320118,['BRD-K48617017']
C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1,0.06741968799999999,53.9,0.085619469,['BRD-K44942604']
NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,,54.9,,['BRD-K07736136']
N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,0.079469202,54.34166667,0.769459398,['BRD-K88789588']
CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,,49.4125,,['BRD-K64800655']
COc1cc2c(cc1OC)C1C(=O)c3ccc4c(c3OC1CO2)C=CC(C)(C)O4,,82.625,,['BRD-K61401890']
CCCn1c(=O)[nH]c2nc(-c3ccc(S(=O)(=O)O)cc3)[nH]c2c1=O,,53.675,,['BRD-K49027941']
CCC1(CC)C(=O)C=CNC1=O,,56.5875,0.066238433,['BRD-K36116267']
CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,,58.8625,0.998846359,['BRD-A92630576']
COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1,,15.505,-0.032704608,['BRD-K12539581']
C/C=C1/C(=O)CC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,,98.8875,,['BRD-K57139258']
CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1,,55.075,,['BRD-K41160163']
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,,48.995,-0.125183454,['BRD-K28143534']
CCC1C=CC=C2C1=NC1=C2CCOC1(CC)CC(=O)O,,,0.054756637,['BRD-A16998493']
N#CCNC(=O)c1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1,,24.2125,,['BRD-K87737963']
O=C(O)/C=C1\CCCc2ccccc2C1O,,58.7875,,['BRD-A85025557']
O=C(O)C1=CCCN(CCON=C(c2ccccc2)c2ccccc2)C1,,53.15,,['BRD-K42221274']
CN1CCN2c3ccccc3Cc3ccccc3C2C1,0.221695432,50.63,0.174974181,['BRD-A19661776']
O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,0.235562351,57.59166667,0.44979892,['BRD-A40639672']
CN1CCC2(C)c3cc(O)ccc3N(C)C12,,,0.705614973,"['BRD-K13629382', 'BRD-K76359782']"
CNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,0.353047557,53.425,0.225227828,"['BRD-A37052580', 'BRD-K25650355', 'BRD-M72681210']"
O=C(O)C1C(=CCO)OC2CC(=O)N21,,,0.329555028,['BRD-K29627430']
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,0.191931181,62.55,0.226666201,['BRD-K82795137']
Clc1ccc2c(c1)CCc1cccnc1C2=C1CCNCC1,0.0033382290000000003,51.6,-0.246074902,['BRD-K82357231']
CC(=O)OC1C(OC=C(C)C(=O)O)C(C)(C)CC2C3=CCC4C5(C)CCC(OC6OC(C(=O)O)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC4(C)C3(C)CC(O)C21CO,,,-0.154379231,['BRD-A98175426']
CC(C)(O)C1OC2CCC3(C)C(O)(CCC4Cc5c([nH]c6ccccc56)C43C)C2=CC1=O,,80.125,,['BRD-K38251852']
Nc1nc(N)nc(-c2cc(Cl)ccc2Cl)n1,0.40680102,51.075,0.016044386,['BRD-K74195153']
COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1,,54.225,,['BRD-K89162000']
Nc1ccn(C2OC(CO)C(O)C2(F)F)c(=O)n1,0.191016638,80.525,0.220801103,['BRD-K15108141']
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,-0.06650487,42.15625,-0.103334074,"['BRD-A18929998', 'BRD-K33106058']"
O=c1ncccn1C1OC(CO)C(O)C1O,,50.025,,"['BRD-A01145011', 'BRD-K87714311']"
CCCCCOC(=O)Nc1nc(=O)n(C2OC(C)C(O)C2O)cc1F,,54.55,0.739737603,['BRD-K61192372']
Nc1ccn(C2CCC(CO)O2)c(=O)n1,0.192720613,55.41666667,0.17213873100000002,['BRD-K85925969']
C/C=C/CC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,0.071982884,74.83,-0.100349458,"['BRD-A38030642', 'BRD-A69815203', 'BRD-K13533483']"
C/C(=C\c1csc(C)n1)C1CC2OC2CCCC(C)C(O)C(C)C(=O)C(C)(C)C(O)CC(=O)O1,,45.975,,['BRD-K71823332']
